SITE,TRANSECT,HAB_TYPE,ANNOTATOR,QUAD_N,METER_MARK,T_Q,CORAL_CODE,BITE_CATEG,CONDITION,NUMBER_BIT,OVERLAP_SC,METHOD,DEPTH,AVG_OVERLAP,CCAH,CCAR,LESP,LSCU,MACR,MCAP,MOBF,MPAT,PCOM,PDAM,PDUE,PGRA,PMAS,PMEA,PVAR,SED_SAND,SP,TUN,TURFH,TURFR,UI,UNKN,Weight,ZO,Hard coral,Other,Weights&unkown,
LAN,LAN2,APS,DED,6,16,LAN2_Q6,PCOM,SCRAP,HEAL,1,1,INSITU,4.3,1.00,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0857,0.0000,0.0000,0.6000,0.0000,0.0000,0.0857,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.8857,0.0000,
LAN,LAN2,APS,DED,6,16,LAN2_Q6,PCOM,SCRAP,HEAL,2,1,INSITU,4.3,1.00,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0857,0.0000,0.0000,0.6000,0.0000,0.0000,0.0857,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.8857,0.0000,
LAN,LAN2,APS,DED,7,19,LAN2_Q7,PCOM,SCRAP,HEAL,2,1,INSITU,4.3,1.00,0.0000,0.0000,0.0000,0.0000,0.2286,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.6000,0.0000,0.0000,0.0286,0.0286,0.0000,0.0000,0.0000,0.0000,0.1143,0.8857,0.0000,
LAN,LAN3,APS,DED,1,1,LAN3_Q1,PMAS,SCRAP,HEAL,6,1,INSITU,4.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2571,0.0000,0.0000,0.4000,0.0000,0.0000,0.2857,0.0000,0.0000,0.0286,0.0000,0.0000,0.2571,0.7143,0.0286,
LAN,LAN3,APS,DED,2,4,LAN3_Q2,MCAP,SCRAP,HEAL,4,1,INSITU,4.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0857,0.0286,0.0000,0.0286,0.1143,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5143,0.0000,0.0000,0.0286,0.0000,0.0000,0.3714,0.6000,0.0286,
LAN,LAN3,APS,DED,2,4,LAN3_Q2,MCAP,SCRAP,NEW,2,1,INSITU,4.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0857,0.0286,0.0000,0.0286,0.1143,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5143,0.0000,0.0000,0.0286,0.0000,0.0000,0.3714,0.6000,0.0286,
LAN,LAN3,APS,DED,2,4,LAN3_Q2,MCAP,SCSP,HEAL,1,1,INSITU,4.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0857,0.0286,0.0000,0.0286,0.1143,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5143,0.0000,0.0000,0.0286,0.0000,0.0000,0.3714,0.6000,0.0286,
LAN,LAN3,APS,DED,2,4,LAN3_Q2,MPAT,SCRAP,HEAL,1,1,INSITU,4.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0857,0.0286,0.0000,0.0286,0.1143,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5143,0.0000,0.0000,0.0286,0.0000,0.0000,0.3714,0.6000,0.0286,
LAN,LAN3,APS,DED,2,4,LAN3_Q2,MPAT,SCRAP,NEW,1,1,INSITU,4.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0857,0.0286,0.0000,0.0286,0.1143,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5143,0.0000,0.0000,0.0286,0.0000,0.0000,0.3714,0.6000,0.0286,
LAN,LAN3,APS,DED,2,4,LAN3_Q2,PCOM,SCRAP,HEAL,4,1,INSITU,4.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0857,0.0286,0.0000,0.0286,0.1143,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5143,0.0000,0.0000,0.0286,0.0000,0.0000,0.3714,0.6000,0.0286,
LAN,LAN3,APS,DED,2,4,LAN3_Q2,PMAS,SCSP,HEAL,1,1,INSITU,4.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0857,0.0286,0.0000,0.0286,0.1143,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5143,0.0000,0.0000,0.0286,0.0000,0.0000,0.3714,0.6000,0.0286,
LAN,LAN3,APS,DED,3,7,LAN3_Q3,MCAP,SCRAP,HEAL,4,1,INSITU,4.0,2.90,0.0000,0.0000,0.0000,0.0000,0.2000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1429,0.0000,0.0000,0.1429,0.0000,0.0000,0.4857,0.0000,0.0000,0.0000,0.0000,0.0000,0.1714,0.8286,0.0000,
LAN,LAN3,APS,DED,3,7,LAN3_Q3,MCAP,SCSP,HEAL,24,3,INSITU,4.0,2.90,0.0000,0.0000,0.0000,0.0000,0.2000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1429,0.0000,0.0000,0.1429,0.0000,0.0000,0.4857,0.0000,0.0000,0.0000,0.0000,0.0000,0.1714,0.8286,0.0000,
LAN,LAN3,APS,DED,3,7,LAN3_Q3,MCAP,SCSP,NEW,1,3,INSITU,4.0,2.90,0.0000,0.0000,0.0000,0.0000,0.2000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1429,0.0000,0.0000,0.1429,0.0000,0.0000,0.4857,0.0000,0.0000,0.0000,0.0000,0.0000,0.1714,0.8286,0.0000,
LAN,LAN3,APS,DED,3,7,LAN3_Q3,PMAS,SCSP,HEAL,50,3,INSITU,4.0,2.90,0.0000,0.0000,0.0000,0.0000,0.2000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1429,0.0000,0.0000,0.1429,0.0000,0.0000,0.4857,0.0000,0.0000,0.0000,0.0000,0.0000,0.1714,0.8286,0.0000,
LAN,LAN3,APS,DED,4,10,LAN3_Q4,MCAP,SCSP,HEAL,2,1,INSITU,4.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3714,0.0000,0.0000,0.0286,0.0000,0.0000,0.5143,0.0000,0.0000,0.0286,0.0000,0.0000,0.3714,0.6000,0.0286,
LAN,LAN3,APS,DED,4,10,LAN3_Q4,PMAS,SCRAP,HEAL,1,1,INSITU,4.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3714,0.0000,0.0000,0.0286,0.0000,0.0000,0.5143,0.0000,0.0000,0.0286,0.0000,0.0000,0.3714,0.6000,0.0286,
LAN,LAN3,APS,DED,4,10,LAN3_Q4,PMAS,SCSP,HEAL,2,1,INSITU,4.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3714,0.0000,0.0000,0.0286,0.0000,0.0000,0.5143,0.0000,0.0000,0.0286,0.0000,0.0000,0.3714,0.6000,0.0286,
LAN,LAN3,APS,DED,4,10,LAN3_Q4,PMAS,SCSP,NEW,1,1,INSITU,4.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3714,0.0000,0.0000,0.0286,0.0000,0.0000,0.5143,0.0000,0.0000,0.0286,0.0000,0.0000,0.3714,0.6000,0.0286,
LAN,LAN3,APS,DED,5,13,LAN3_Q5,PMAS,EXCAV,HEAL,2,1,INSITU,4.0,1.00,0.0286,0.0000,0.0000,0.0000,0.0857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3714,0.0000,0.0000,0.1714,0.0000,0.0000,0.3429,0.0000,0.0000,0.0000,0.0000,0.0000,0.3714,0.6286,0.0000,
LAN,LAN3,APS,DED,5,13,LAN3_Q5,PMAS,SCRAP,HEAL,3,1,INSITU,4.0,1.00,0.0286,0.0000,0.0000,0.0000,0.0857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3714,0.0000,0.0000,0.1714,0.0000,0.0000,0.3429,0.0000,0.0000,0.0000,0.0000,0.0000,0.3714,0.6286,0.0000,
LAN,LAN3,APS,DED,5,13,LAN3_Q5,PMAS,SCSP,HEAL,5,1,INSITU,4.0,1.00,0.0286,0.0000,0.0000,0.0000,0.0857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3714,0.0000,0.0000,0.1714,0.0000,0.0000,0.3429,0.0000,0.0000,0.0000,0.0000,0.0000,0.3714,0.6286,0.0000,
LAN,LAN3,APS,DED,6,16,LAN3_Q6,MCAP,SCRAP,HEAL,1,1,INSITU,4.0,1.00,0.0000,0.0000,0.0000,0.0000,0.1714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0571,0.0000,0.0000,0.7429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.9714,0.0000,
LAN,LAN3,APS,DED,6,16,LAN3_Q6,PMAS,SCSP,HEAL,3,1,INSITU,4.0,1.00,0.0000,0.0000,0.0000,0.0000,0.1714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0571,0.0000,0.0000,0.7429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.9714,0.0000,
LAN,LAN3,APS,DED,7,19,LAN3_Q7,MCAP,SCRAP,HEAL,11,1,INSITU,4.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0857,0.0571,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.1714,0.0000,0.0000,0.4571,0.0000,0.0000,0.0000,0.0000,0.0000,0.2857,0.7143,0.0000,
LAN,LAN3,APS,DED,7,19,LAN3_Q7,MCAP,SCRAP,NEW,1,1,INSITU,4.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0857,0.0571,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.1714,0.0000,0.0000,0.4571,0.0000,0.0000,0.0000,0.0000,0.0000,0.2857,0.7143,0.0000,
LAN,LAN3,APS,DED,7,19,LAN3_Q7,PMAS,SCRAP,HEAL,1,1,INSITU,4.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0857,0.0571,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.1714,0.0000,0.0000,0.4571,0.0000,0.0000,0.0000,0.0000,0.0000,0.2857,0.7143,0.0000,
LAN,LAN4,APS,DED,1,1,LAN4_Q1,PMAS,SCRAP,HEAL,4,1,INSITU,5.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2286,0.0000,0.0000,0.4857,0.0000,0.0000,0.2286,0.0000,0.0000,0.0000,0.0000,0.0000,0.2857,0.7143,0.0000,
LAN,LAN4,APS,DED,2,4,LAN4_Q2,MCAP,SCRAP,HEAL,4,1,INSITU,5.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0000,0.0000,0.1143,0.0000,0.0000,0.6857,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.8000,0.0000,
LAN,LAN4,APS,DED,2,4,LAN4_Q2,MCAP,SCRAP,HEAL,4,1,INSITU,5.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0000,0.0000,0.1143,0.0000,0.0000,0.6857,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.8000,0.0000,
LAN,LAN4,APS,DED,2,4,LAN4_Q2,MPAT,SCRAP,HEAL,2,1,INSITU,5.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0000,0.0000,0.1143,0.0000,0.0000,0.6857,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.8000,0.0000,
LAN,LAN4,APS,DED,2,4,LAN4_Q2,MPAT,SCSP,HEAL,1,1,INSITU,5.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0000,0.0000,0.1143,0.0000,0.0000,0.6857,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.8000,0.0000,
LAN,LAN4,APS,DED,3,7,LAN4_Q3,NONE,NONE,NONE,0,0,INSITU,5.0,0.00,0.0000,0.0000,0.0000,0.0000,0.1143,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8000,0.0000,0.0000,0.0571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.9714,0.0000,
LAN,LAN4,APS,DED,4,10,LAN4_Q4,MCAP,SCRAP,HEAL,2,1,INSITU,5.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1714,0.0000,0.0000,0.5429,0.0000,0.0000,0.2857,0.0000,0.0000,0.0000,0.0000,0.0000,0.1714,0.8286,0.0000,
LAN,LAN4,APS,DED,4,10,LAN4_Q4,MCAP,SCRAP,NEW,2,1,INSITU,5.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1714,0.0000,0.0000,0.5429,0.0000,0.0000,0.2857,0.0000,0.0000,0.0000,0.0000,0.0000,0.1714,0.8286,0.0000,
LAN,LAN4,APS,DED,4,10,LAN4_Q4,MCAP,SCSP,HEAL,1,1,INSITU,5.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1714,0.0000,0.0000,0.5429,0.0000,0.0000,0.2857,0.0000,0.0000,0.0000,0.0000,0.0000,0.1714,0.8286,0.0000,
LAN,LAN4,APS,DED,5,13,LAN4_Q5,PMAS,SCRAP,HEAL,8,1,INSITU,5.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2286,0.0000,0.0000,0.1143,0.0000,0.0000,0.6571,0.0000,0.0000,0.0000,0.0000,0.0000,0.2286,0.7714,0.0000,
LAN,LAN4,APS,DED,5,13,LAN4_Q5,PMAS,SCRAP,NEW,1,1,INSITU,5.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2286,0.0000,0.0000,0.1143,0.0000,0.0000,0.6571,0.0000,0.0000,0.0000,0.0000,0.0000,0.2286,0.7714,0.0000,
LAN,LAN4,APS,DED,6,16,LAN4_Q6,PCOM,EXCAV,HEAL,6,1,INSITU,5.0,2.76,0.1143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.7429,0.0000,0.0000,0.0000,0.0000,0.0000,0.1429,0.8571,0.0000,
LAN,LAN4,APS,DED,6,16,LAN4_Q6,PCOM,EXCAV,HEAL,6,1,INSITU,5.0,2.76,0.1143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.7429,0.0000,0.0000,0.0000,0.0000,0.0000,0.1429,0.8571,0.0000,
LAN,LAN4,APS,DED,6,16,LAN4_Q6,PCOM,SCRAP,HEAL,58,3,INSITU,5.0,2.76,0.1143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.7429,0.0000,0.0000,0.0000,0.0000,0.0000,0.1429,0.8571,0.0000,
LAN,LAN4,APS,DED,6,16,LAN4_Q6,PCOM,SCSP,HEAL,28,3,INSITU,5.0,2.76,0.1143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.7429,0.0000,0.0000,0.0000,0.0000,0.0000,0.1429,0.8571,0.0000,
LAN,LAN4,APS,DED,7,19,LAN4_Q7,PCOM,SCRAP,HEAL,13,1,INSITU,5.0,1.54,0.1714,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0000,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000,0.0000,0.0857,0.0000,0.0000,0.1429,0.7714,0.0857,
LAN,LAN4,APS,DED,7,19,LAN4_Q7,PCOM,SCSP,HEAL,9,2,INSITU,5.0,1.54,0.1714,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0000,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000,0.0000,0.0857,0.0000,0.0000,0.1429,0.7714,0.0857,
LAN,LAN4,APS,DED,7,19,LAN4_Q7,PCOM,SCSP,NEW,6,2,INSITU,5.0,1.54,0.1714,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0000,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000,0.0000,0.0857,0.0000,0.0000,0.1429,0.7714,0.0857,
MAK,MAK1,PAV,DED,1,1,MAK1_Q1,PMEA,EXCAV,HEAL,1,1,INSITU,17.7,1.00,0.1429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0571,0.0000,0.0286,0.0000,0.0000,0.6857,0.0000,0.0286,0.0000,0.0286,0.0000,0.0857,0.8857,0.0286,
MAK,MAK1,PAV,DED,1,1,MAK1_Q1,PMEA,EXCAV,NEW,8,1,INSITU,17.7,1.00,0.1429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0571,0.0000,0.0286,0.0000,0.0000,0.6857,0.0000,0.0286,0.0000,0.0286,0.0000,0.0857,0.8857,0.0286,
MAK,MAK1,PAV,DED,1,1,MAK1_Q1,PMEA,SCRAP,HEAL,3,1,INSITU,17.7,1.00,0.1429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0571,0.0000,0.0286,0.0000,0.0000,0.6857,0.0000,0.0286,0.0000,0.0286,0.0000,0.0857,0.8857,0.0286,
MAK,MAK1,PAV,DED,1,1,MAK1_Q1,PMEA,SCRAP,NEW,16,1,INSITU,17.7,1.00,0.1429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0571,0.0000,0.0286,0.0000,0.0000,0.6857,0.0000,0.0286,0.0000,0.0286,0.0000,0.0857,0.8857,0.0286,
MAK,MAK1,PAV,DED,2,4,MAK1_Q2,PMEA,EXCAV,NEW,5,1,INSITU,17.7,1.00,0.0571,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0571,0.0000,0.0000,0.0000,0.0000,0.8286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.9143,0.0000,
MAK,MAK1,PAV,DED,2,4,MAK1_Q2,PMEA,SCRAP,NEW,3,1,INSITU,17.7,1.00,0.0571,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0571,0.0000,0.0000,0.0000,0.0000,0.8286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.9143,0.0000,
MAK,MAK1,PAV,DED,3,7,MAK1_Q3,PMAS,EXCAV,NEW,1,1,INSITU,17.7,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.0857,0.0000,0.0000,0.8571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.9429,0.0000,
MAK,MAK1,PAV,DED,3,7,MAK1_Q3,PMEA,SCRAP,NEW,2,1,INSITU,17.7,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.0857,0.0000,0.0000,0.8571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.9429,0.0000,
MAK,MAK1,PAV,DED,4,10,MAK1_Q4,PMEA,EXCAV,HEAL,2,1,INSITU,17.7,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0286,0.0000,0.0000,0.9143,0.0286,0.0000,0.0000,0.0000,0.0000,0.0286,0.9714,0.0000,
MAK,MAK1,PAV,DED,4,10,MAK1_Q4,PMEA,EXCAV,NEW,2,1,INSITU,17.7,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0286,0.0000,0.0000,0.9143,0.0286,0.0000,0.0000,0.0000,0.0000,0.0286,0.9714,0.0000,
MAK,MAK1,PAV,DED,4,10,MAK1_Q4,PMEA,SCRAP,NEW,11,1,INSITU,17.7,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0286,0.0000,0.0000,0.9143,0.0286,0.0000,0.0000,0.0000,0.0000,0.0286,0.9714,0.0000,
MAK,MAK1,PAV,DED,5,13,MAK1_Q5,PMEA,EXCAV,NEW,3,1,INSITU,17.7,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.2571,0.0000,0.0000,0.6857,0.0000,0.0286,0.0000,0.0000,0.0000,0.0286,0.9714,0.0000,
MAK,MAK1,PAV,DED,6,16,MAK1_Q6,PMAS,EXCAV,HEAL,1,1,INSITU,17.7,1.00,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.0857,0.0000,0.0000,0.8000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0571,0.9429,0.0000,
MAK,MAK1,PAV,DED,6,16,MAK1_Q6,PMAS,EXCAV,NEW,1,1,INSITU,17.7,1.00,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.0857,0.0000,0.0000,0.8000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0571,0.9429,0.0000,
MAK,MAK1,PAV,DED,7,19,MAK1_Q7,PMEA,EXCAV,NEW,2,1,INSITU,17.7,1.82,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.0857,0.0000,0.0286,0.7714,0.0000,0.0286,0.0000,0.0000,0.0000,0.0571,0.9429,0.0000,
MAK,MAK1,PAV,DED,7,19,MAK1_Q7,PMEA,SCRAP,HEAL,4,2,INSITU,17.7,1.82,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.0857,0.0000,0.0286,0.7714,0.0000,0.0286,0.0000,0.0000,0.0000,0.0571,0.9429,0.0000,
MAK,MAK1,PAV,DED,7,19,MAK1_Q7,PMEA,SCRAP,NEW,5,2,INSITU,17.7,1.82,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.0857,0.0000,0.0286,0.7714,0.0000,0.0286,0.0000,0.0000,0.0000,0.0571,0.9429,0.0000,
MAK,MAK2,PPR,DED,1,1,MAK2_Q1,PCOM,EXBR,NEW,2,1,INSITU,23.3,1.47,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.0000,0.4571,0.0286,0.0000,0.0000,0.0000,0.0000,0.1714,0.0000,0.0571,0.0286,0.0000,0.0000,0.5429,0.4286,0.0286,
MAK,MAK2,PPR,DED,1,1,MAK2_Q1,PCOM,EXCAV,HEAL,2,1,INSITU,23.3,1.47,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.0000,0.4571,0.0286,0.0000,0.0000,0.0000,0.0000,0.1714,0.0000,0.0571,0.0286,0.0000,0.0000,0.5429,0.4286,0.0286,
MAK,MAK2,PPR,DED,1,1,MAK2_Q1,PCOM,SCRAP,HEAL,8,2,INSITU,23.3,1.47,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.0000,0.4571,0.0286,0.0000,0.0000,0.0000,0.0000,0.1714,0.0000,0.0571,0.0286,0.0000,0.0000,0.5429,0.4286,0.0286,
MAK,MAK2,PPR,DED,1,1,MAK2_Q1,PMAS,EXBR,NEW,5,1,INSITU,23.3,1.47,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.0000,0.4571,0.0286,0.0000,0.0000,0.0000,0.0000,0.1714,0.0000,0.0571,0.0286,0.0000,0.0000,0.5429,0.4286,0.0286,
MAK,MAK2,PPR,DED,2,4,MAK2_Q2,PMAS,EXCAV,HEAL,5,1,INSITU,23.3,1.00,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2286,0.0000,0.0000,0.2286,0.0000,0.0000,0.3429,0.1714,0.0000,0.0000,0.0000,0.0000,0.2286,0.7714,0.0000,
MAK,MAK2,PPR,DED,2,4,MAK2_Q2,PMAS,EXCAV,HEAL,6,1,INSITU,23.3,1.00,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2286,0.0000,0.0000,0.2286,0.0000,0.0000,0.3429,0.1714,0.0000,0.0000,0.0000,0.0000,0.2286,0.7714,0.0000,
MAK,MAK2,PPR,DED,2,4,MAK2_Q2,PMAS,EXCAV,NEW,1,1,INSITU,23.3,1.00,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2286,0.0000,0.0000,0.2286,0.0000,0.0000,0.3429,0.1714,0.0000,0.0000,0.0000,0.0000,0.2286,0.7714,0.0000,
